,NAME,,dob,,phone,,plan_id,,
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Diana Cohen,"','",1992-03-14,"','",7916091086,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Diana Cohen','1992-03-14','7916091086','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Sage Watkins,"','",1992-03-12,"','",6478326794,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Sage Watkins','1992-03-12','6478326794','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Jerome Copeland,"','",2000-02-06,"','",8735996600,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Jerome Copeland','2000-02-06','8735996600','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Jude Delacruz,"','",1977-05-02,"','",9588453225,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Jude Delacruz','1977-05-02','9588453225','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Elisabeth Burton,"','",1984-08-23,"','",8644975128,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Elisabeth Burton','1984-08-23','8644975128','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Marc Tanner,"','",1973-09-13,"','",9302638957,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Marc Tanner','1973-09-13','9302638957','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Jazlene Cummings,"','",1997-03-11,"','",8558408126,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Jazlene Cummings','1997-03-11','8558408126','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Evan Odom,"','",1976-05-22,"','",7996175251,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Evan Odom','1976-05-22','7996175251','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Taylor Chavez,"','",1970-09-05,"','",7771661901,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Taylor Chavez','1970-09-05','7771661901','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Tony Lang,"','",1983-06-15,"','",9265996006,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Tony Lang','1983-06-15','9265996006','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Giovanna Short,"','",1993-07-18,"','",9718482920,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Giovanna Short','1993-07-18','9718482920','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Mark Gentry,"','",1972-04-24,"','",6672752625,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Mark Gentry','1972-04-24','6672752625','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Ignacio Best,"','",1971-06-10,"','",6934687306,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Ignacio Best','1971-06-10','6934687306','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Warren Harding,"','",1976-05-28,"','",8301084967,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Warren Harding','1976-05-28','8301084967','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Madelynn Dunlap,"','",1993-02-28,"','",6107204975,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Madelynn Dunlap','1993-02-28','6107204975','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Willie Silva,"','",1981-07-20,"','",7284212824,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Willie Silva','1981-07-20','7284212824','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Santos Russo,"','",1990-06-05,"','",6241549729,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Santos Russo','1990-06-05','6241549729','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Kristian Ferguson,"','",2000-03-11,"','",7950623807,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Kristian Ferguson','2000-03-11','7950623807','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Jayleen Zuniga,"','",1999-06-02,"','",9459013787,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Jayleen Zuniga','1999-06-02','9459013787','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Valeria Weber,"','",1992-03-05,"','",9992798507,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Valeria Weber','1992-03-05','9992798507','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Jovanni Malone,"','",1972-04-05,"','",6855279527,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Jovanni Malone','1972-04-05','6855279527','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Aubree Nguyen,"','",1976-04-01,"','",7675011919,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Aubree Nguyen','1976-04-01','7675011919','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Arthur Spence,"','",1988-03-07,"','",8415660047,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Arthur Spence','1988-03-07','8415660047','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Deandre Knapp,"','",1986-09-08,"','",8642264488,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Deandre Knapp','1986-09-08','8642264488','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Timothy Houston,"','",1986-03-15,"','",6808350380,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Timothy Houston','1986-03-15','6808350380','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Campbell Bentley,"','",1972-01-13,"','",7807093507,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Campbell Bentley','1972-01-13','7807093507','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Imani Barajas,"','",1970-07-04,"','",9845468164,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Imani Barajas','1970-07-04','9845468164','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Jovanni Burgess,"','",2000-04-20,"','",9326097748,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Jovanni Burgess','2000-04-20','9326097748','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Lee Ayers,"','",1986-08-28,"','",8326237662,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Lee Ayers','1986-08-28','8326237662','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Frankie Patrick,"','",1995-01-24,"','",6854968396,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Frankie Patrick','1995-01-24','6854968396','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Armando Rasmussen,"','",2000-09-01,"','",7880263663,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Armando Rasmussen','2000-09-01','7880263663','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Ryland Blanchard,"','",1985-09-10,"','",8327951441,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Ryland Blanchard','1985-09-10','8327951441','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Oswaldo Gallegos,"','",1976-07-10,"','",9235517134,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Oswaldo Gallegos','1976-07-10','9235517134','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Marc Phelps,"','",1975-03-15,"','",6541230392,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Marc Phelps','1975-03-15','6541230392','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Aaden Becker,"','",1972-03-21,"','",8897382927,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Aaden Becker','1972-03-21','8897382927','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Gracelyn Arias,"','",1972-01-07,"','",6881773149,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Gracelyn Arias','1972-01-07','6881773149','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Sherlyn Cook,"','",1995-05-20,"','",9351008962,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Sherlyn Cook','1995-05-20','9351008962','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Saniya Christian,"','",1979-07-01,"','",8912790244,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Saniya Christian','1979-07-01','8912790244','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Josue Andersen,"','",1985-07-09,"','",6570424549,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Josue Andersen','1985-07-09','6570424549','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Logan Melendez,"','",1980-01-23,"','",8210897203,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Logan Melendez','1980-01-23','8210897203','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Ali Chavez,"','",2000-05-12,"','",7717973589,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Ali Chavez','2000-05-12','7717973589','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Hillary Tapia,"','",1997-05-10,"','",7296590751,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Hillary Tapia','1997-05-10','7296590751','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Edith Valenzuela,"','",1989-07-20,"','",8492973284,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Edith Valenzuela','1989-07-20','8492973284','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Destiny Andrade,"','",1985-02-27,"','",9220898399,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Destiny Andrade','1985-02-27','9220898399','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Pablo Macias,"','",1990-08-06,"','",6343359167,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Pablo Macias','1990-08-06','6343359167','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Britney Wiggins,"','",1996-07-11,"','",6312637117,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Britney Wiggins','1996-07-11','6312637117','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Micaela Patton,"','",1980-02-02,"','",6920474024,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Micaela Patton','1980-02-02','6920474024','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Emilia Wiley,"','",1978-07-09,"','",6175976777,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Emilia Wiley','1978-07-09','6175976777','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Shaun Morse,"','",1990-08-18,"','",7724811474,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Shaun Morse','1990-08-18','7724811474','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Cristal Fuller,"','",1995-01-11,"','",7123278262,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Cristal Fuller','1995-01-11','7123278262','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Stella Willis,"','",1970-07-14,"','",7104587383,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Stella Willis','1970-07-14','7104587383','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Marisa Hayes,"','",1972-06-16,"','",8863241785,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Marisa Hayes','1972-06-16','8863241785','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Haleigh Chen,"','",1989-07-26,"','",7761609507,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Haleigh Chen','1989-07-26','7761609507','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Taryn Francis,"','",1987-02-03,"','",8216238555,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Taryn Francis','1987-02-03','8216238555','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Albert Ferguson,"','",1985-04-08,"','",7364219649,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Albert Ferguson','1985-04-08','7364219649','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Leon Hobbs,"','",1986-01-01,"','",7183049332,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Leon Hobbs','1986-01-01','7183049332','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Kiera Hardin,"','",1997-03-13,"','",8333802859,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Kiera Hardin','1997-03-13','8333802859','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Lucian Welch,"','",1999-04-01,"','",6543243661,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Lucian Welch','1999-04-01','6543243661','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Arjun Gamble,"','",1992-04-25,"','",8647654799,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Arjun Gamble','1992-04-25','8647654799','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Alexandra Rodgers,"','",1991-05-20,"','",7111741392,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Alexandra Rodgers','1991-05-20','7111741392','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Daphne Jenkins,"','",1974-02-25,"','",9636091040,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Daphne Jenkins','1974-02-25','9636091040','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Fletcher Knapp,"','",1995-03-23,"','",7106676624,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Fletcher Knapp','1995-03-23','7106676624','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Emilee Humphrey,"','",1984-09-03,"','",7709198595,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Emilee Humphrey','1984-09-03','7709198595','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Reagan Deleon,"','",1980-09-02,"','",8368295193,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Reagan Deleon','1980-09-02','8368295193','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Keely Rojas,"','",1975-09-19,"','",7847372536,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Keely Rojas','1975-09-19','7847372536','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Todd Downs,"','",1975-03-04,"','",6734666203,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Todd Downs','1975-03-04','6734666203','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Dangelo Rush,"','",2000-04-26,"','",7775951668,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Dangelo Rush','2000-04-26','7775951668','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Viviana Dyer,"','",1993-05-09,"','",9645088756,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Viviana Dyer','1993-05-09','9645088756','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Brayan Jimenez,"','",1994-05-21,"','",9331616480,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Brayan Jimenez','1994-05-21','9331616480','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Sasha Shepherd,"','",1983-05-09,"','",6505636487,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Sasha Shepherd','1983-05-09','6505636487','DOM099' );"
"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('",Landen George,"','",1992-03-19,"','",7418413242,"','",DOM099', );,"INSERT INTO webapp_userdetails(user_name, dob, phone, plan_id) VALUES('Landen George','1992-03-19','7418413242','DOM099' );"
